review_id,reviewer_id,restaurant_id,timestamp,rating,review_content,friend_count,review_count,useful_count,cool_count,funny_count,restaurant_rating
tRakwGizXAM7UEJiFoPacQ,cbehkbJXi_sauQbjco9iaw,1vMgajRAI3lYwuCeGX58oQ,2018-12-14,4,"Love the ambiance and service. We tried many appetizers all of which were delicious: Kolokithokeftethes, Spanakotiropita and a flatbread. For my main I had the whole fish (pari sto Fournou) which was perfectly prepared. All in all this a great spot for a nice meal, date, special occasion or just because you love food. I'll be back for sure!",431,5,3,1,0,4.5
qv6Y1RXkkFZdva0VGkcsKr,teggMBnOC8KphiYiSSGxeQ,1vMgajRAI3lYwuCeGX58oQ,2019-07-27,2,"Service (Luis was our server), vibe and apps (but pricey) were great; however the entrees were $$$$ and honestly not worth it. The lamb shank ($36.50) looked amazing, but it was mostly fat, unseasoned and rubbery. Wish I tried something else. My friend tried the fish special ($46) and was equally unimpressed. So disappointed, and definitely will look elsewhere for a good Greek dinner. Not worth $140 for dinner for two, including 2 beers and 2 apps.",66,87,1,0,0,4.5
BtRd4RnG06dUlvD5kAowum,-f3caa3pw8NaV1VdxbhwyQ,1vMgajRAI3lYwuCeGX58oQ,2019-11-22,1,"I have eaten at Evvia a few times and always been impressed but last night was extremely disappointing. We had a group of 6 and from the moment we sat down our server was unfriendly, cold and she simply didn't care to serve us. We didn't know what was wrong as we were not a demanding or loud group. We sat quietly and from the moment we arrived we were decisive about what appetizers we wanted to start with. We didn't order a ton of food and none of us had any special requests. It was very straightforward. Yet The server did not bother to greet us, did not smile and didn't want to talk to us. We had to flag her down for water and a glass of wine. When we asked for recommendations she had none to offer. We ordered appetizers and the individual who placed them on the table didn't say what he was putting in front of us. The servers just slapped the food on the table and walked away. Some appetizers looked similar to others and we weren't sure what we ordered. Then we realized our server had forgotten an appetizer and we were afraid to mention it for fear she would become even more unfriendly. So we held off in mentioning it. Finally the appetizer arrived over 20 minutes later and she had nothing to say.All of this was very odd as this isn't the typical Evvia experience and we were very confused. When we looked around everyone was running around chaotically. It was busy yes but overly busy to the point where the atmosphere was extremely loud and we were yelling over each other.We finally ordered entrees and again they were slapped on the table as if servers didnt care. Very abrupt. And no one can be bothered for questions. Need more bread? Don't ask. Need more water? Don't askUltimately this was not the place to eat to celebrate the holidays and sadly I won't be coming back. My friends and I feel embarrassed about coming here and wish we dined somewhere more friendly. It's simply too busy for any service and I guess a group of 6 is not ideal for this restaurant. We paid $75 a piece without tip and that's not worth it.",29,22,1,0,0,4.5
y5nDcVtZCrHcxZV2iv7tjo,XtRZ1HiYz6w8gxrxHPUb-g,1vMgajRAI3lYwuCeGX58oQ,2019-12-08,4,Great food and ambience! We have visited a few times and each time we have had a stellar experience. Great quality produce and have loved the experience!,63,3,0,0,0,4.5
AM3mjkFl8YT9zDlRRJN5Ja,f5Mebo8XQ3QpfR5oUoSDDg,1vMgajRAI3lYwuCeGX58oQ,2018-05-18,4,"This is great for a fancy date or celebration, albeit a bit loud. I made a reservation a week ago, and the earliest opening they had was at 7:45pm, so I showed up hungry and ready to eat my heart out. We ordered:Spanakotiropita - two triangles of paper-thin phyllo wrapped around spinach and cheese. A bit reminiscent of spinach artichoke dip. I'm still impressed by how thin the phyllo was. If only phyllo chips existed. Marithes tiganites - crispy smelts. Considering we had just paid $10 for two fried triangles, we were pleasantly surprised by the small mountain of fried fish we got. The dip looked like garlic but was actually a zesty combination of potato and lemon. Psari psito - wow, a whole fish! It was so tender and fresh. Kokinisto me manestra - lamb shank. The meat fell off the bone and at the touch of my fork. The orzo was buttery and delicious. It was a pretty heavy dish, and I needed my boyfriend's help to eat half of it. Yiaourti - Greek yogurt for dessert. This has ruined all yogurt for me. It was so thick and creamy, topped with soft, sweet dates and drizzled with honey. Good thing my boyfriend was so toasted after the lamb plate that he let me have most of this!It was kind of difficult flagging down our waiter in the beginning, but they were very generous with the bread refills (we may have gone through a whole loaf).",362,686,2,2,0,4.5
wsanzQHlJqDrwQ1AgnPQfo,R7L6Fz8_SJuPJx3TqwzfTA,1vMgajRAI3lYwuCeGX58oQ,2018-05-25,5,"4.5 stars!Evvia represents the best of fine dining, but in a relatively relaxed and casual atmosphere. The super attentive service, the open kitchen, and the choreography of it all brings together a great setting for delicious food! Make a reservation early--this place is popular for good reason.Evvia's menu consists of a long list of mezedhes (appetizers) and larger entrees. Their entrees are all done simply and are delicious, but I was so much more impressed with their creative small plates, which are perfect for sharing. The soutzoukakia (grilled lamb meatballs) with tomato sauce were so tender and meaty; the taramosalata (fish roe dip) and tzatziki (cucumber/yogurt sauce) with pita were both so creamy and delicious as well. We also had the gigantes (giant baked beans in tomato sauce with feta), the crispy, salty saghanaki cheese, the flavorful and fatty grilled lamb riblets, and best of all, the sliced grilled octopus, which was amazingly tender and popped with fresh flavors.For our entrees, we ordered the grilled pork chop with beans, sausage, tomato, and bell pepper, but the pork chop was slightly overcooked. Far superior was a special they had--a whole roast lamb that was sliced up and seasoned boldly with oregano and olive oil. My goodness--the lamb was fall-apart tender yet bold and gamey at the same time! The dish even came with a piece of crispy lamb skin, along with crispy potato wedges and lemon! Amazing!Finally, we had to close with dessert. There's one thing in particular that's definitely worth getting, and that's the galaktoboureko, a semolina custard wrapped in thin, crispy filo dough and served with homemade pistachio ice cream. Where to start? The semolina custard had the perfect amount of creaminess and sweetness, which contrasted nicely with the crispness of the filo and the crunch of the pistachio chunks in the ice cream! Simply amazing!Yes, this is the place to come if fine dining is on order! The menu prices are relatively high, but certainly worth the quality of fresh ingredients and bold flavors you'll find in every carefully prepared dish!",1145,5763,1,2,0,4.5
QD3zrFUyEzslcdBizov9cL,WPfc6Ppee25ZraE3vH9KJg,1vMgajRAI3lYwuCeGX58oQ,2019-07-31,5,"Just go eat there, period.Why do you have to ask for too much, Yelp.",20,155,0,0,0,4.5
4pUERa0uGUa2dSEXrCFybI,m56PepqwVR6wyGGlYpFcQw,1vMgajRAI3lYwuCeGX58oQ,2019-10-25,5,I first tried Greek food when I was in college - didn't like it. I had avoided Greek as much as I could for the past decade. Then this place completely changed my mind! My friend and I got the lamb and the fish - both absolutely delicious. Every single item on the dessert menu was like to die for. Make sure you go with a very empty stomach because you won't be able to stop eating! The best Greek restaurant EVER,20,13,1,1,0,4.5
3a2FlHqTYTlHdhxL6EoR9J,AkZ2zca4y2psBrGad48SJw,1vMgajRAI3lYwuCeGX58oQ,2019-05-27,3,"Declined good quality.  Spicy beef pasta was soooooo bad , we didn't even touch it.  Nothing notable.  However , waitress was attentive and friendly.  I will not be back.",46,154,0,0,1,4.5
Lv5ifdufdRMG59NbxSQLfP,eHi77IygaSGCEiCLUBDytQ,1vMgajRAI3lYwuCeGX58oQ,2019-07-21,5,"Every time I travel to the area for business, Evvia is a MUST. (So much so, that I often reserve a table for one!) I highly recommend sticking with small plates. Everything is delicious, but here are a few of my favorites: fried saganaki, octopus, shrimp, artichoke / eggplant skewer.  Consistently excellent service. Definitely make a reservation.",2,374,0,0,0,4.5
v0OeFrRWotE2e0xqJWfXIE,I5BFpbF0sVSUNCA6Y8ZppQ,1vMgajRAI3lYwuCeGX58oQ,2018-04-22,5,"This is my go to place for special occasions. Excellent food, service, and ambiance. The grilled whole fish (branzino) is a must. It is perfectly cooked. Light, crispy on the outside, and soft and moist inside. Octopus, and watermelon & feta salad are yummy as well. Let them know if you are there for birthdays, anniversaries. They happily give you a delicious complimentary dessert.",172,81,1,0,0,4.5
6bTCDJTzlfARhWNClmZNc8,s9dSDTNbWFeqsUnqs_vtIA,1vMgajRAI3lYwuCeGX58oQ,2019-10-06,5,Went here for the first time with my husband. Can't wait to go back and try other items. We had the grilled octopus for appetizer. Melts in your mouth! My husband had the lamb chops and I had the ravioli. Amazing. To top it off they have this warm chocolate cake with cherry ice cream. I loved how the owner of the restaurant was walking around the entire time making connections with his guests. It has such a warm and friendly atmosphere. Definitely going back.,5,49,1,1,0,4.5
ZeVG9M2ADKt5Pq97U4RGaQ,qBI1Ib5eBRdF7Q5xWwVTQw,1vMgajRAI3lYwuCeGX58oQ,2019-11-22,4,The food brought us back to Santorini and a wonderful country. For lunch we had only appetizers and were very satisfied. The souvlakia was just as I expected. The prawn appetizer had a great sauce but the prawns were a hit iodine tasting. Service was excellent and the place was packed.,67,3,0,0,0,4.5
azPv3gHMjutFRxaPf9guUS,eu3bRjCyZJQ1Kqgu9vM1fA,1vMgajRAI3lYwuCeGX58oQ,2019-11-02,5,The food was truly delicious and the service was very good. This restaurant in Palo Alto was much better than the over hyped Kokkari in SF. I am glad to have tried it and would love to try again.I,8,118,0,0,0,4.5
PByY17YEQ2E1EABpuv3pBE,9H_YN4l7-P5zeLFcfcZYLA,1vMgajRAI3lYwuCeGX58oQ,2019-03-14,5,"This was probably one of the best dinner I've had so far this year . Every thing was so good here.  We started off with the lamb riblets and grilled octopus appetizers. Both was so delicious!  The lamb riblets was not gamy at all and packed with so much flavor.  The grilled octopus was so soft, it didn't even taste like eating octopus.  For the main dish I got the lamb chops.  Again it wasn't gamy at all and it was super delicious.  The service was great as well.  For desert we got that galaktoboureko and the cheesecake. Get the galaktoboureko!!!  It was out of the world good!",154,75,2,2,0,4.5
cWyJS8quzrXJBI2EjYh0r8,tnYrqii0x4BZWomHuyyz6Q,1vMgajRAI3lYwuCeGX58oQ,2018-01-25,4,"Fancy greek restaurant in palo alto! It's a but pricey but their food is amazing. Their interior is very nice too so it would be perfect for a romantic date. We tried two appetizers and a fish dish and we were stuffed! Complimentary bread that comes out before your food comes out is really good too. Octopus appetizer was very soft and flavorful. $18 for a very small portion though.Gigante? A bean appetizer was very very delicious. I ate it with the bread that comes out and it was soooo good. Their seasonal fish dish (cooked with wood fire) was very soft and fresh as well. But it was $47 for the dish so a bit pricey. I think they have greek servers from greek!! I had a bit of a hard time understanding our server but he was still super sweet and made sure we had everything we needed. If you like greek food and want to go somewhere fancy, this is the place to go!!",1307,0,5,4,4,4.5
